Date,country,crypto,interest,country_code,iso3,name,region,lon,lat,Open,High,Low,Close,Volume,returns,log_returns,volatility_7d,volatility_30d,returns_squared,price_normalized
2022-09-25,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,275.1043395996094,279.2016906738281,271.6731262207031,274.0612487792969,640533920,-0.003903995236719804,-0.0039116357182091424,0.02045037310878106,0.026079710442157948,1.5241178808330918e-05,0.19262305031708943
2022-10-02,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,282.8950500488281,287.3795166015625,279.9544372558594,284.43310546875,556343468,0.005519062325799684,0.0055038881073569985,0.014692240893579124,0.0258976429564757,3.0460048956061417e-05,0.2007048656032822
2022-10-09,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,276.4495544433594,279.280029296875,275.4630432128906,278.2380676269531,570350814,0.006396702635010909,0.006376330562617286,0.020478275941699063,0.021549142722418112,4.091780460075551e-05,0.19587765355943582
2022-10-16,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,268.4115905761719,273.7430419921875,268.3623046875,272.5199584960937,563344666,0.015334622313763147,0.015218235318594741,0.011655018917018001,0.01858352652350158,0.0002351506415057626,0.19142206733552564
2022-10-23,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,270.47998046875,276.5697937011719,269.1025390625,276.0081787109375,483765500,0.020440316856277452,0.02023421734022537,0.01090831617909352,0.014062051317537518,0.00041780655318502015,0.19414011023739083
2022-10-30,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,304.2299194335937,318.0692749023437,302.53436279296875,313.7547912597656,1451550019,0.031348691001577444,0.030867354452931886,0.02077441234590511,0.017530634787370426,0.0009827404275123827,0.22355250566793358
2022-11-06,CN,BNB,7,CN,CHN,China,Asia,116.4074,39.9042,349.28814697265625,354.48809814453125,339.1924133300781,339.3893737792969,1143505730,-0.028244077905369203,-0.028650615010972002,0.037313742429674376,0.023036530307963415,0.0007977279367245648,0.24352713191515002
2022-11-13,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,282.3652648925781,286.08447265625,274.0527038574219,276.5794372558594,956106804,-0.020407362535059592,-0.020618469790943096,0.09460740345664939,0.050257214133034654,0.00041646044563735385,0.1945852384510705
2022-11-20,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,272.4302978515625,273.6504821777344,262.5552978515625,264.2351379394531,720361905,-0.029965515066390336,-0.030423656638699254,0.017183208734465376,0.05080669490561072,0.0008979320931940662,0.18496648359359943
2022-11-27,CN,BNB,7,CN,CHN,China,Asia,116.4074,39.9042,311.3720397949219,316.2198791503906,307.1563720703125,307.4292907714844,793779029,-0.012714560785889062,-0.012796082560075944,0.05098862920717208,0.05568288911278282,0.00016166005597806788,0.21862363631795542
2022-12-04,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,290.5531005859375,292.3376159667969,288.5040588378906,292.2882995605469,633441009,0.005937293650687847,0.005919737379624415,0.022683809955920415,0.053514529005825796,3.5251455894498224e-05,0.20682568172983462
2022-12-11,CN,BNB,9,CN,CHN,China,Asia,116.4074,39.9042,288.1442565917969,290.9364318847656,284.18829345703125,284.3904113769531,496833486,-0.012962427685971223,-0.01304717308572663,0.015734068497573903,0.030754911068217962,0.00016802453151403327,0.20067159810122878
2022-12-18,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,242.51690673828125,253.33969116210935,240.0365295410156,251.1563873291016,925487110,0.03557139845300239,0.034953350179555656,0.050564397571866725,0.03819929027003406,0.0012653243879022608,0.17477543971670845
2022-12-25,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,244.6363983154297,245.73098754882807,241.70050048828125,243.14149475097656,298063868,-0.006107182477719797,-0.006125907594023067,0.0268578639058038,0.030436113614034442,3.729767781616772e-05,0.16853018553565602
2023-01-01,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,246.33290100097656,246.48580932617188,243.5752868652344,244.1369781494141,278651737,-0.00898001398721715,-0.009020577335043715,0.008140527921821223,0.028061086298347745,8.064065121061567e-05,0.16930587239554337
2023-01-08,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,261.2529296875,274.38507080078125,260.51690673828125,274.38507080078125,491734030,0.05014578853117757,0.04892900075135684,0.024542624194561394,0.031042825725510034,0.00251460010741358,0.19287537445167754
2023-01-15,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,305.3287353515625,305.76385498046875,292.9245910644531,302.0706481933594,562889882,-0.010386776191217417,-0.010441095211427689,0.01779051752149284,0.022662908290289125,0.000107885119646441,0.21444814866923267
2023-01-22,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,299.2391052246094,310.6024169921875,299.10357666015625,303.04644775390625,571771274,0.012648745333305067,0.012569418179656506,0.02701311002706261,0.020544107945484936,0.0001599907585068067,0.21520849776012468
2023-01-29,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,306.2362976074219,320.1185607910156,305.1980895996094,317.3362121582031,664644693,0.036219082504518774,0.035578591079703785,0.01837455565772333,0.021513074502632363,0.0013118219374691378,0.22634317112253008
2023-02-05,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,330.5582580566406,337.3205261230469,324.8794860839844,327.8693542480469,662969265,-0.00831094862576931,-0.008345677110928474,0.020989049635875414,0.02151419815552969,6.907186706017678e-05,0.2345506609965372
2023-02-12,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,310.6056213378906,320.23486328125,306.5174865722656,312.9296569824219,520994815,0.007448518244659752,0.007420915016660579,0.03055771584613292,0.0241264655445268,5.5480424041029196e-05,0.2229095559034445
2023-02-19,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,316.6196594238281,318.42645263671875,311.3098449707031,311.93585205078125,522437732,-0.014989314409795673,-0.015102789553962463,0.04325409048464425,0.027993894615736075,0.0002246795464757082,0.22213517691533197
2023-02-26,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,302.3690185546875,309.5875549316406,300.9662475585937,308.9970703125,312320211,0.02186770420947015,0.02163203546646633,0.015202409242883725,0.02794660523177796,0.00047819648739287857,0.21984525989407414
2023-03-05,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,289.5206298828125,292.4590759277344,287.8759155273437,288.69970703125,287599378,-0.002777747617842441,-0.0027816127179309713,0.01175158481385031,0.02592990613701454,7.715881828429356e-06,0.2040294280958367
2023-03-12,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,277.94403076171875,289.7134094238281,276.6386108398437,289.67578125,483074620,0.042143817027219255,0.04127995398693948,0.022316421157558938,0.024428782288378696,0.0017761013136237357,0.20478999120211006
2023-03-19,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,331.5301818847656,341.81658935546875,331.5301818847656,336.9782409667969,705888292,0.016451129242553097,0.016317275451462533,0.03647438741192109,0.02454573280411391,0.00027063965335518564,0.24164836222091401
2023-03-26,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,322.6365051269531,329.5675354003906,322.0966491699219,328.88800048828125,363216136,0.019260781184697207,0.019077640227824957,0.023169505667119873,0.02588626988837073,0.0003709776918447859,0.2353443964869167
2023-04-02,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,314.94207763671875,316.1884155273437,311.5365600585937,313.9286193847656,442429679,-0.004088278863449202,-0.004096658722747818,0.021882205330053677,0.02671271767028996,1.6714024065325497e-05,0.22368795362482868
2023-04-09,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,310.6590576171875,313.6131591796875,309.88458251953125,312.87225341796875,465627007,0.007203052516883135,0.00717723443928066,0.009661223368070099,0.026080008805917914,5.188396556097647e-05,0.22286482668874652
2023-04-16,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,333.39019775390625,349.9566345214844,331.2898254394531,348.2209167480469,936315454,0.04443102985879288,0.043472268105037556,0.0163966887027249,0.01951946252378075,0.0019741164143129443,0.2504087251633571
2023-04-23,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,332.0133361816406,332.220703125,327.779541015625,330.61883544921875,639990072,-0.004145396350613506,-0.00415401232539606,0.029659331890702603,0.021157289298240515,1.7184310903679775e-05,0.236693073861085
2023-04-30,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,322.10662841796875,337.9449157714844,320.7230529785156,337.6455383300781,865228956,0.04815004882191265,0.04702675200688097,0.024695083866410332,0.021257166737460316,0.0023184272015525716,0.24216832447959874
2023-05-07,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,322.7579650878906,325.81414794921875,321.512939453125,321.6110534667969,437921018,-0.003603028139604336,-0.0036095346790231027,0.014620858075850736,0.022173336504346164,1.2981811774780685e-05,0.22967415407652447
2023-05-14,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,311.0894470214844,314.6377258300781,310.005859375,312.1358947753906,404468149,0.0033720844110010084,0.003366411683397288,0.013355420443077111,0.022148547384624743,1.1370953274916018e-05,0.22229105145140066
2023-05-21,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,310.7096252441406,311.5177001953125,306.478515625,306.5067138671875,302803530,-0.01355965896367517,-0.013652430729499647,0.009417986202685387,0.01670782743280403,0.00018386435121117638,0.21790475865206782
2023-05-28,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,307.5807189941406,314.45098876953125,306.9979858398437,314.2700500488281,405623337,0.02171151643781677,0.021479178390626595,0.01472381572585362,0.015669137334912916,0.0004713899460295878,0.22395399852330872
2023-06-04,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,306.71844482421875,307.5839233398437,305.0121154785156,305.15679931640625,273449324,-0.005096907101612258,-0.005109940638626998,0.007238317357839874,0.011184608238861797,2.5978462002465467e-05,0.21685289683231748
2023-06-11,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,239.08741760253903,239.3482666015625,234.43069458007807,235.4387969970703,376213808,-0.015267463495620803,-0.015385211226547952,0.04747696051420958,0.0278882878004214,0.0002330954415901138,0.16252819550471542
2023-06-18,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,244.59580993652344,248.27256774902344,242.76914978027344,244.08726501464844,372246652,-0.002139381823700881,-0.0021416735701919303,0.02769226524804323,0.030804925411382952,4.576954587581708e-06,0.1692671356115226
2023-06-25,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,236.6367645263672,241.8727569580078,235.6361389160156,238.8929901123047,414941211,0.009436916587893585,0.009392667058796586,0.022116695415456345,0.03171381080150943,8.90553946868611e-05,0.16521972427878248
2023-07-02,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,247.78602600097656,248.056396484375,243.24127197265625,246.25791931152344,519491311,-0.0060603570993503775,-0.006078795597101437,0.021965945897048457,0.03309341152191372,3.672792817164652e-05,0.17095852294966074
2023-07-09,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,236.2945556640625,237.0195159912109,233.47604370117188,234.22836303710935,289327973,-0.008714053881964556,-0.008752243267594764,0.014058587391048531,0.025715022005257767,7.593473505778155e-05,0.16158501782945048
2023-07-16,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,251.0982360839844,251.8824157714844,242.58013916015625,242.6568298339844,441487283,-0.03362358084281358,-0.034201852805842425,0.03565152752693291,0.02343516653924954,0.0011305451886932205,0.16815253161581237
2023-07-23,CN,BNB,2,CN,CHN,China,Asia,116.4074,39.9042,241.05465698242188,243.9764862060547,240.7612152099609,242.4559631347656,279600847,0.005913007762440969,0.0058955945413317265,0.009721271571695717,0.022065802692347262,3.496366079868716e-05,0.16799601503359962
2023-07-30,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,242.58221435546875,243.7857208251953,240.92518615722656,242.52598571777344,425584373,-0.00020770581006990252,-0.0002077273839090638,0.007539068039946568,0.019706495092216017,4.3141703536794416e-08,0.16805057706609539
2023-08-06,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,242.96029663085935,245.17901611328125,242.6147308349609,242.7985992431641,417704185,-0.0006616388395249695,-0.0006618578190975412,0.016243330299713275,0.01891937009269898,4.3776595396794835e-07,0.16826299922180887
2023-08-13,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,240.26968383789065,241.6295928955078,239.902587890625,240.0333404541016,296580783,-0.0010000271805189476,-0.001000527541310578,0.00797847851948942,0.011929202923156761,1.0000543617766757e-06,0.16610829236257801
2023-08-20,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,217.01585388183597,217.88243103027344,215.6808624267578,216.63580322265625,297744717,-0.0016757989930016315,-0.001677204714825094,0.021033765491422673,0.014556311196837781,2.808302264945282e-06,0.14787678572706453
2023-08-27,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,216.3699493408203,219.5391845703125,216.0803985595703,218.3580017089844,325410553,0.009214827421303529,0.009172629929415338,0.016974319213634684,0.01608220249683084,8.491304440440744e-05,0.14921873350646436
2023-09-03,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,214.45481872558597,215.11489868164065,213.41195678710935,214.3999481201172,264565518,-0.00022662425911301742,-0.00022664994227078437,0.021481546213877913,0.017268289348838933,5.135855481852406e-08,0.14613459351534733
2023-09-10,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,214.22056579589844,214.22784423828125,211.5386199951172,212.31802368164065,334977578,-0.0088922429619962,-0.008932014904508108,0.006880553713087603,0.017114435074665823,7.907198489517094e-05,0.14451234503512222
2023-09-17,CN,BNB,2,CN,CHN,China,Asia,116.4074,39.9042,214.948974609375,216.6350250244141,213.70974731445312,216.4657745361328,432102186,0.007002372431917925,0.006977969673985594,0.016346129573797715,0.015002018514704398,4.903321967528415e-05,0.14774429831627783
2023-09-24,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,210.5747833251953,211.23727416992188,207.9329376220703,208.28289794921875,287192497,-0.01081736030088487,-0.010876293328023806,0.008204218190815998,0.0137480320754699,0.00011701528387916002,0.14136814995005528
2023-10-01,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,214.80032348632807,219.1338348388672,213.5065155029297,218.0471343994141,387408083,0.015016341551024492,0.014904712414416672,0.00749620461420554,0.010522303510805615,0.00022549051357702467,0.148976503764029
2023-10-08,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,212.38101196289065,212.8467712402344,209.7017822265625,211.51998901367188,267193041,-0.00397657110987748,-0.0039844986921491,0.009431112385321943,0.01122544257449171,1.5813117791912216e-05,0.14389051145492435
2023-10-15,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,206.60028076171875,210.2316131591797,206.47857666015625,209.7425079345703,352524312,0.015201262760285328,0.015086881270976219,0.014797557643224792,0.010649719438947198,0.0002310783895072375,0.14250548713516015
2023-10-22,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,214.3217315673828,218.00485229492188,213.83428955078125,217.74737548828125,286771903,0.016059824834016023,0.015932230133417085,0.013005096602272077,0.011651833039641011,0.0002579179736992778,0.14874292975479403
2023-10-29,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,225.7879943847656,228.1461334228516,224.25831604003903,227.14845275878903,207847188,0.0060873878860499,0.006068934590789675,0.020794705779450393,0.014617393812378995,3.705629127522707e-05,0.15606830767567575
2023-11-05,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,237.44223022460935,245.59402465820312,236.7861785888672,244.32247924804688,419858434,0.028922893041144038,0.02851252016779015,0.015085683356475655,0.015499231435059286,0.0008365337418694582,0.16945041600614497
2023-11-12,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,251.43441772460935,251.6469268798828,245.83245849609372,247.6400146484375,758715918,-0.015040874441583418,-0.015155135566076684,0.02363119339481461,0.017289911679631183,0.0002262279039674773,0.17203546023825694
2023-11-19,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,244.9676818847656,246.93626403808597,242.4235076904297,246.58778381347656,618053586,0.00668307347375352,0.006660840738590416,0.02858564509017354,0.021034605616663385,4.4663471055587944e-05,0.17121555542263814
2023-11-26,CN,BNB,2,CN,CHN,China,Asia,116.4074,39.9042,234.4282073974609,234.49465942382807,229.3850555419922,232.0471954345703,606332049,-0.010206221505291269,-0.010258662102706947,0.04821413815678337,0.029234515236777642,0.00010416695741506997,0.1598854384581048
2023-12-03,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,229.2895355224609,231.6390380859375,226.4960174560547,228.09820556640625,719496781,-0.005244798522172078,-0.005258600759060945,0.010135391733270988,0.029369091896612975,2.7507911538178417e-05,0.15680836097457165
2023-12-10,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,237.7937164306641,241.2505798339844,237.5577545166016,239.733154296875,640133489,0.008262461187789949,0.00822851391915627,0.014571409851568,0.027378795862386427,6.82682648797353e-05,0.16587438544052766
2023-12-17,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,244.3507080078125,244.4321746826172,239.2306365966797,239.30828857421875,650163942,-0.020637032406767064,-0.020852951748744235,0.024257522999190744,0.02640461806932676,0.000425887106557954,0.1655433274250969
2023-12-24,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,271.3775329589844,272.59014892578125,262.775634765625,264.71710205078125,803502105,-0.024591307778002336,-0.024898724302383542,0.02594695372699522,0.019433182356081522,0.0006047324182324382,0.18534203302886004
2023-12-31,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,317.0681457519531,325.00653076171875,310.6978454589844,312.4356994628906,953254184,-0.014914890951535975,-0.015027236417411811,0.05423100134428213,0.031766844025641665,0.00022245397209620971,0.22252466112986583
2024-01-07,CN,BNB,10,CN,CHN,China,Asia,116.4074,39.9042,307.7940673828125,309.88238525390625,301.0862121582031,302.8905334472656,817795075,-0.01593258250948615,-0.01606087056696885,0.01914768678709413,0.0329368573942591,0.00025384718542158393,0.21508700836198966
2024-01-14,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,302.22711181640625,306.5023193359375,299.0142517089844,299.05133056640625,787643004,-0.010508529205774497,-0.010564133689425033,0.02027237679704961,0.03287646847377483,0.00011042918606861559,0.2120954775822715
2024-01-21,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,316.9617614746094,321.2838134765625,316.2225952148437,318.3186950683594,723174009,0.0042854152613509555,0.004276259018916714,0.02567783784996191,0.03270938733614149,1.8364783962219678e-05,0.22710872792103445
2024-01-28,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,305.7743835449219,308.7686462402344,303.2923583984375,304.9756164550781,782354766,-0.002776794313853248,-0.0027806567589847525,0.024743956701557494,0.02164991557429342,7.71058666144773e-06,0.21671171801910008
2024-02-04,CN,BNB,8,CN,CHN,China,Asia,116.4074,39.9042,299.7156677246094,307.4093322753906,298.2126159667969,304.7341613769531,818836774,0.016672753483510494,0.016535288966249496,0.014767814661093056,0.02149441285320002,0.00027798070872191134,0.21652357471942416
2024-02-11,CN,BNB,7,CN,CHN,China,Asia,116.4074,39.9042,323.103515625,324.768310546875,320.30938720703125,320.7875366210937,706320478,-0.007261213184062698,-0.007287704107910474,0.016871021012505885,0.02042837127892518,5.272521690440595e-05,0.22903246462483653
2024-02-18,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,352.9129943847656,358.00885009765625,349.6799621582031,349.6799621582031,959954204,-0.009147280292539972,-0.009189373550095461,0.028600808946663225,0.021193943124879017,8.367273675029015e-05,0.2515456224279559
2024-02-25,CN,BNB,7,CN,CHN,China,Asia,116.4074,39.9042,381.74261474609375,390.4501037597656,378.1285705566406,388.5517272949219,1324081579,0.017836431968539568,0.0176792293527065,0.02548097074310548,0.02111949096756853,0.0003181383053683403,0.28183474375786055
2024-03-03,CN,BNB,7,CN,CHN,China,Asia,116.4074,39.9042,410.9778137207031,416.6257019042969,405.0853271484375,414.3810729980469,1810575392,0.00826111767232729,0.008227181412582338,0.03038306788737921,0.023916748454474345,6.824606519603825e-05,0.3019611306899268
2024-03-10,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,489.5409240722656,537.415283203125,486.8355407714844,529.374755859375,4507153439,0.08132359371004605,0.07818584049459731,0.05840745182470195,0.03671943127126982,0.006613526893916641,0.3915649240887814
2024-03-17,CN,BNB,7,CN,CHN,China,Asia,116.4074,39.9042,576.7752075195312,589.6356811523438,550.1432495117188,571.0855712890625,3512190982,-0.009864564489409089,-0.009913541664201773,0.08334057232159771,0.05155157582859454,9.73096325657108e-05,0.4240662510770343
2024-03-24,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,551.8795166015625,572.4882202148438,549.5263061523438,567.9948120117188,1745465728,0.02920074930374872,0.028782529470026436,0.055739729570846275,0.05614180886679763,0.0008526837599003812,0.4216579122114405
2024-03-31,CN,BNB,10,CN,CHN,China,Asia,116.4074,39.9042,601.005126953125,608.6642456054688,600.8792724609375,606.9086303710938,1456592924,0.009803847892750017,0.009756101984784375,0.025740800781199242,0.05568323504113795,9.611543350417895e-05,0.45197980167417545
2024-04-07,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,585.966796875,590.8859252929688,578.7191162109375,584.1021728515625,1374676397,-0.0031821325600386308,-0.00318720631027646,0.033626462577713755,0.05195428603518317,1.012596762965801e-05,0.43420886802902764
2024-04-14,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,554.2998046875,570.257568359375,537.1805419921875,567.2184448242188,1724305772,0.023306232525198034,0.023038789705919268,0.03734847911366826,0.03999874919920304,0.0005431804745185988,0.42105296206688086
2024-04-21,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,570.9605102539062,582.2720336914062,567.1710815429688,579.6199340820312,782061076,0.015166414616440305,0.015052554341684803,0.024286110181211053,0.02901034517045014,0.0002300201323177741,0.43071627968264226
2024-04-28,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,595.7205200195312,607.8242797851562,595.716552734375,600.0711669921875,681109845,0.007303167889052498,0.007276628892608891,0.02118011406298165,0.027770769268177342,5.3336261215687514e-05,0.44665200765339813
2024-05-05,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,585.8465576171875,594.9953002929688,580.2462768554688,592.140380859375,531182053,0.01074312575597669,0.010685828383759538,0.02562044181954606,0.02561838035081471,0.00011541475100872974,0.4404722897380063
2024-05-12,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,592.0291748046875,599.1841430664062,587.8043212890625,594.424560546875,1276671115,0.004048234058796174,0.004040062006794005,0.014981269744324103,0.02444007763886534,1.6388198994797345e-05,0.4422521367670942
2024-05-19,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,580.4815673828125,581.876708984375,572.36962890625,574.6316528320312,1298887094,-0.010076963574233933,-0.010128079859563046,0.023870902173406285,0.02097760449400033,0.00010154519487643751,0.42682937988589964
2024-05-26,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,602.1944580078125,604.830078125,598.6958618164062,599.825927734375,1372657185,-0.003933165179356046,-0.003940920415281816,0.02375323020473496,0.020847742540860213,1.546978832809888e-05,0.4464609156973572
2024-06-02,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,601.3041381835938,604.9780883789062,596.164794921875,603.026611328125,1667233984,0.002864460470445529,0.002860365721186708,0.00755772727390448,0.017635852424529898,8.20513378674502e-06,0.4489549082744566
2024-06-09,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,682.6638793945312,684.7598876953125,670.8135375976562,673.3153076171875,1856183346,-0.01369610469078264,-0.01379076161376857,0.04268849197871847,0.026158764366537413,0.00018758328370087823,0.5037242978952323
2024-06-16,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,607.8084716796875,611.197509765625,601.4769287109375,610.0540161132812,1428836675,0.003703665395592415,0.003696823714572469,0.03443413626661152,0.02950851587000292,1.3717137362508718e-05,0.4544307058211671
2024-06-23,CN,BNB,5,CN,CHN,China,Asia,116.4074,39.9042,590.6715698242188,592.7726440429688,576.0581665039062,577.2108764648438,1444372224,-0.022940640869621,-0.023207872254375164,0.016400010155589062,0.028550297442518042,0.0005262730035089253,0.4288391269935096
2024-06-30,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,569.1678466796875,584.0786743164062,567.7850341796875,581.7711181640625,1564676508,0.02221545874198405,0.021972290248827374,0.01847627272625545,0.029669475340749527,0.0004935266071167956,0.43239249570819277
2024-07-07,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,527.4404907226562,527.4404907226562,488.9649353027344,490.6131286621094,1660301909,-0.07023507368123483,-0.07282349218507594,0.04683292477479731,0.030076232989103033,0.004932965575008485,0.3613616229267901
2024-07-14,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,532.3785400390625,547.3585815429688,532.1102294921875,544.8187255859375,1486806663,0.023424321225296474,0.023154182227922798,0.014433877135562182,0.028561756142025854,0.0005486988248658748,0.4035989614219961
2024-07-21,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,593.5726318359375,603.6642456054688,583.540771484375,601.8511962890625,1815088659,0.013947741547196468,0.013851366905214239,0.03250470706295193,0.03228003454169959,0.00019453949426739053,0.4480390175603113
2024-07-28,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,581.5888061523438,584.68994140625,575.0437622070312,584.099609375,1464043630,0.004317145027716629,0.00430785289118953,0.01336886870175083,0.031766848384527445,1.8637741190338415e-05,0.43420687055213525
2024-08-04,CN,BNB,3,CN,CHN,China,Asia,116.4074,39.9042,529.4813232421875,531.6157836914062,488.2488098144531,497.0390930175781,1980159444,-0.061271717812358295,-0.06322921099149537,0.029265245129216914,0.03165405252958365,0.003754223403677265,0.36636877434736137
2024-08-11,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,523.3178100585938,535.5400390625,503.2338562011719,503.8045349121094,1563057068,-0.037287282208752104,-0.038000231740914665,0.05336973080564297,0.034927267447167974,0.0013903414145151212,0.3716404487792566
2024-08-18,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,542.2342529296875,542.3954467773438,531.2366943359375,531.6085205078125,1458218557,-0.01959620286705288,-0.019790754291058057,0.021658552710541637,0.03224613265829396,0.0003840111668066915,0.3933054874056518
2024-08-25,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,580.76220703125,583.9363403320312,569.9006958007812,574.2499389648438,1681089758,-0.011213312415240928,-0.011276655572456284,0.023899327014540114,0.0339424263606289,0.00012573837532179634,0.4265319460648245
2024-09-01,CN,BNB,6,CN,CHN,China,Asia,116.4074,39.9042,532.89697265625,532.9790649414062,508.7206115722656,512.59521484375,1498350087,-0.03809696593190415,-0.03884162958371815,0.02010271510757007,0.03385780235628057,0.0014513788132166654,0.3784902012946192
2024-09-08,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,493.2261352539063,506.4251098632813,491.0293273925781,503.0001525878906,1378399660,0.019816503294077803,0.019622712381165697,0.022149411246848633,0.02415607206968583,0.00039269380280419644,0.3710136690658014
2024-09-15,CN,BNB,0,CN,CHN,China,Asia,116.4074,39.9042,553.5650634765625,561.5770874023438,552.3637084960938,553.9722900390625,1565883242,0.0007356435392480432,0.0007353730861695363,0.015734461697451622,0.023789313494910796,5.411714168373872e-07,0.41073147581506925
2024-09-22,CN,BNB,4,CN,CHN,China,Asia,116.4074,39.9042,589.0379638671875,593.9545288085938,577.45263671875,588.0869140625,1680179600,-0.001614581509218227,-0.0016158863506475494,0.02363639774414021,0.022291494246425382,2.6068734499094077e-06,0.4373138031813639
